;Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Impuesto
9756;Habitación;Chorrillos;1;0;0;21;980.0;445.0;30.0
9757;Departamento;Lince;2;1;1;60;1400.0;600.0;
9758;Departamento;San Borja;3;0;0;155;5200.0;1624.0;376.0
9759;Departamento;Rímac;3;1;0;98;3300.0;1214.0;1450.0
9760;Departamento;Villa El Salvador;3;0;0;145;2000.0;1200.0;
9761;Departamento;San Borja;3;0;0;157;4500.0;930.0;660.0
9762;Departamento;Ate;4;3;3;324;6500.0;1800.0;1200.0
9763;Casa en condominio;Villa María del Triunfo;5;3;2;430;4000.0;950.0;250.0
9764;Departamento;Santa Anita;2;1;0;70;900.0;671.0;11.0
9765;Habitación;San Borja;1;0;0;45;1600.0;442.0;67.0
9766;Departamento;San Borja;2;0;0;70;5000.0;995.0;160.0
9767;Casa;Mi Perú;2;1;1;65;1400.0;;
9768;Casa;Mi Perú;2;1;0;60;1000.0;;
9769;Departamento;Chorrillos;4;2;1;270;6000.0;2750.0;467.0
9770;Departamento;Ate;4;3;1;180;8000.0;2720.0;
9771;Departamento;Punta Hermosa;2;1;0;74;2500.0;668.0;98.0
9772;Departamento;Santa Rosa;3;1;1;79;1300.0;672.0;115.0
9773;Habitación;San Borja;1;0;0;41;1300.0;690.0;72.0
9774;Departamento;San Borja;3;1;0;140;4400.0;1259.0;236.0
9775;Departamento;San Borja;1;0;0;38;3500.0;600.0;653.0
9776;Departamento;Breña;3;1;1;115;4300.0;868.0;
9777;Departamento;Punta Hermosa;4;3;1;164;7500.0;2500.0;532.0
9778;Departamento;Ate;4;3;4;270;18000.0;5200.0;1400.0
9779;Habitación;Pachacámac;1;0;0;22;800.0;450.0;254.0
9780;Habitación;Chorrillos;1;0;0;25;1000.0;366.0;50.0
9781;Casa;Lurín;3;1;0;111;3200.0;340.0;98.0
9782;Departamento;Jesús María;3;2;1;100;1900.0;865.0;11.0
9783;Departamento;Pueblo Libre;2;1;1;92;4500.0;1100.0;3235.0
9784;Departamento;La Punta;2;0;0;112;2300.0;690.0;
9785;Departamento;San Borja;2;0;0;75;3200.0;550.0;40.0
9786;Departamento;Comas;3;1;2;180;7500.0;1900.0;350.0
9787;Departamento;La Punta;3;0;0;70;1200.0;350.0;20.0
9788;Departamento;San Borja;1;0;0;34;1500.0;575.0;57.0
9789;Departamento;Cieneguilla;2;0;0;45;990.0;374.0;
9790;Departamento;Santa Anita;2;1;0;70;1000.0;285.0;
9791;Departamento;San Miguel;2;0;0;48;1300.0;446.0;
9792;Departamento;Chorrillos;3;2;0;115;3200.0;1070.0;
9793;Departamento;San Borja;1;0;0;38;1700.0;550.0;38.0
9794;Departamento;Ate;4;2;1;145;4800.0;2724.0;510.0
9795;Departamento;Ate;2;1;1;90;2950.0;1350.0;259.0
9796;Departamento;San Borja;3;0;0;103;2500.0;1345.0;226.0
9797;Departamento;Ate;3;2;1;140;5000.0;1900.0;700.0
9798;Departamento;Chorrillos;3;2;1;120;4450.0;1500.0;120.0
9799;Departamento;Punta Negra;2;0;0;47;1300.0;410.0;1350.0
9800;Departamento;Ate;3;1;1;80;2300.0;600.0;87.0
9801;Departamento;Ate;4;2;2;130;5000.0;1350.0;250.0
9802;Departamento;Rímac;3;2;3;300;15000.0;4500.0;1700.0
9803;Departamento;Comas;3;1;1;115;6100.0;1700.0;230.0
9804;Departamento;Jesús María;2;1;1;70;2200.0;750.0;
9805;Departamento;Ate;2;1;1;70;2800.0;750.0;160.0
9806;Departamento;Santa Anita;1;1;0;40;900.0;456.0;20.0
9807;Departamento;San Miguel;3;1;2;140;2900.0;220.0;182.0
9808;Departamento;Mi Perú;2;1;0;78;1100.0;190.0;
9809;Departamento;Punta Hermosa;2;1;1;86;3400.0;1865.0;227.0
9810;Departamento;Ate;3;2;0;212;5000.0;1200.0;682.0
9811;Departamento;San Luis;3;2;0;128;2400.0;1005.0;
9812;Departamento;Ate;3;3;3;268;11000.0;3970.0;1480.0
9813;Departamento;Ate;3;0;1;220;6000.0;1995.0;
9814;Habitación;San Miguel;0;0;0;20;800.0;380.0;
9815;Departamento;Ate;2;1;1;72;1600.0;1160.0;76.0
9816;Departamento;San Miguel;3;1;1;174;3250.0;1350.0;278.0
9817;Departamento;San Miguel;2;0;0;62;1500.0;576.0;62.0
9818;Departamento;Ancón;2;1;1;74;3300.0;1100.0;
9819;Casa en condominio;Ate;4;4;2;660;30000.0;1050.0;1300.0
9820;Departamento;Lince;2;1;1;100;1300.0;350.0;
9821;Departamento;Chorrillos;2;1;1;64;1100.0;504.0;
9822;Departamento;San Borja;1;0;1;38;2200.0;450.0;
9823;Departamento;Lurín;3;0;1;97;2800.0;712.0;159.0
9824;Departamento;Santa Rosa;2;0;0;66;780.0;344.0;
9825;Departamento;Callao;2;0;1;79;1400.0;750.0;93.0
9826;Departamento;Ate;5;4;5;434;20000.0;4600.0;11000.0
9827;Casa;San Luis;4;4;4;300;5000.0;755.0;
9828;Departamento;Villa El Salvador;2;0;0;74;3000.0;650.0;126.0
9829;Casa;Mi Perú;3;2;1;100;2000.0;;
9830;Departamento;La Punta;1;1;0;55;1200.0;870.0;25.0
9831;Casa;Callao;2;0;0;80;1600.0;;
9832;Departamento;Ate;4;3;4;249;8500.0;2850.0;750.0
9833;Casa;Punta Hermosa;3;0;2;408;29000.0;850.0;800.0
9834;Departamento;Jesús María;2;2;2;180;1800.0;815.0;340.0
9835;Departamento;Ate;3;2;1;119;4200.0;1759.0;414.0
9836;Departamento;Breña;2;1;1;77;2600.0;1096.0;120.0
9837;Departamento;Punta Hermosa;2;1;1;101;2450.0;1416.0;231.0
9838;Casa;Ate;5;6;4;788;18000.0;2214.0;2181.0
9839;Departamento;Ate;4;3;2;400;7500.0;1800.0;
9840;Departamento;Ate;2;1;0;55;1250.0;500.0;14.0
9841;Departamento;Ventanilla;2;1;1;80;1300.0;700.0;66.0
9842;Departamento;Comas;3;1;1;140;7900.0;2900.0;500.0
9843;Departamento;San Borja;2;0;0;58;2400.0;450.0;
9844;Departamento;Punta Negra;2;1;1;55;1800.0;548.0;
9845;Habitación;Lurín;1;0;0;24;1100.0;400.0;30.0
9846;Departamento;La Perla;3;2;1;130;5500.0;1400.0;330.0
9847;Departamento;Lima;1;0;0;35;450.0;;
9848;Departamento;Puente Piedra;1;0;0;44;1300.0;480.0;34.0
9849;Casa en condominio;Villa El Salvador;4;2;2;400;3500.0;75000.0;
9850;Departamento;Comas;2;1;1;124;9000.0;1650.0;400.0
9851;Departamento;Punta Hermosa;2;1;0;70;2200.0;800.0;85.0
9852;Departamento;Rímac;3;2;1;130;7500.0;2300.0;450.0
9853;Departamento;Ate;3;2;2;170;5500.0;2070.0;540.0
9854;Departamento;San Borja;1;0;0;35;1300.0;689.0;30.0
9855;Departamento;Comas;5;1;4;240;12000.0;2300.0;1050.0
9856;Departamento;Ate;3;3;2;280;9000.0;3700.0;1200.0
9857;Departamento;La Punta;1;0;0;40;900.0;;13.0
9858;Departamento;San Borja;3;1;0;203;4000.0;1400.0;502.0
9859;Departamento;San Borja;2;1;1;62;3800.0;;
9860;Departamento;Ventanilla;2;1;1;85;2000.0;451.0;100.0
9861;Casa;Ventanilla;4;4;4;337;4500.0;;337.0
9862;Departamento;Jesús María;3;1;1;74;1800.0;840.0;148.0
9863;Casa en condominio;El Agustino;3;5;3;250;3000.0;200.0;180.0
9864;Departamento;Ate;4;2;1;200;2800.0;1700.0;250.0
9865;Departamento;Ate;5;3;5;1200;24000.0;7700.0;5810.0
9866;Departamento;Chorrillos;2;1;1;96;3700.0;900.0;2234.0
9867;Departamento;Los Olivos;3;1;1;500;3500.0;;
9868;Departamento;Santa Anita;2;1;1;52;1100.0;420.0;140.0
9869;Departamento;Ate;2;1;2;67;1600.0;1220.0;90.0
9870;Departamento;La Victoria;2;0;0;50;900.0;;
9871;Departamento;San Borja;3;0;0;127;2500.0;1165.0;
9872;Departamento;Ate;2;1;1;66;2000.0;1100.0;168.0
9873;Departamento;Ate;1;1;0;69;2000.0;1547.0;2100.0
9874;Departamento;Los Olivos;2;1;0;60;1500.0;950.0;320.0
9875;Departamento;La Perla;2;2;1;123;6700.0;1500.0;35.0
9876;Departamento;Ate;4;4;4;230;13000.0;2200.0;390.0
9877;Departamento;Pueblo Libre;3;1;1;152;6500.0;1900.0;420.0
9878;Departamento;Villa El Salvador;2;0;0;66;2400.0;753.0;
9879;Departamento;Santa María del Mar;2;1;0;50;1100.0;483.0;17.0
9880;Departamento;Comas;2;1;2;75;6000.0;1685.0;
9881;Departamento;La Punta;2;0;0;70;1500.0;280.0;
9882;Departamento;Ate;2;2;2;110;4300.0;1650.0;
9883;Departamento;Callao;2;1;1;68;1500.0;680.0;85.0
9884;Departamento;Ate;5;3;4;797;22500.0;7000.0;42818.0
9885;Departamento;San Borja;1;0;0;36;1600.0;440.0;
9886;Departamento;Ate;2;1;1;65;1700.0;700.0;100.0
9887;Departamento;Ate;2;1;2;83;9000.0;;
9888;Departamento;La Perla;3;1;0;125;5500.0;1700.0;
9889;Departamento;Ate;2;1;1;69;2500.0;950.0;200.0
9890;Departamento;Punta Negra;2;1;1;55;1400.0;550.0;50.0
9891;Departamento;Ventanilla;1;0;0;40;850.0;;
9892;Departamento;San Miguel;1;1;0;55;1400.0;407.0;59.0
9893;Departamento;Lince;2;0;1;53;1300.0;547.0;
9894;Departamento;Jesús María;4;2;1;200;2590.0;935.0;
9895;Departamento;Comas;4;2;2;467;55000.0;8000.0;
9896;Departamento;Ate;3;2;1;141;3500.0;1500.0;345.0
9897;Flat;Ate;2;1;2;100;8000.0;5500.0;800.0
9898;Casa;Santiago de Surco;1;0;0;35;650.0;;
9899;Departamento;Villa El Salvador;3;1;1;98;2800.0;956.0;203.0
9900;Departamento;San Bartolo;2;1;1;90;4400.0;1050.0;190.0
9901;Casa en condominio;Ate;4;8;4;751;18000.0;2334.0;2404.0
9902;Departamento;San Borja;2;4;2;185;8000.0;2600.0;690.0
9903;Departamento;Punta Hermosa;3;1;1;128;3200.0;1640.0;230.0
9904;Casa en condominio;Ate;4;4;4;300;10000.0;700.0;5500.0
9905;Departamento;Lince;3;1;1;91;2000.0;1604.0;175.0
9906;Departamento;Comas;3;1;1;180;5000.0;2163.0;55.0
9907;Departamento;Jesús María;3;2;2;238;5000.0;1050.0;218.0
9908;Departamento;San Borja;2;1;0;80;3000.0;1200.0;195.0
9909;Departamento;Ate;2;2;1;110;6000.0;1800.0;
9910;Habitación;San Borja;1;0;0;34;1400.0;754.0;69.0
9911;Departamento;Jesús María;3;1;3;180;2300.0;830.0;388.0
9912;Casa;Lurigancho;4;4;4;845;35000.0;;1643.0
9913;Departamento;San Juan de Lurigancho;1;0;0;36;1200.0;180.0;53.0
9914;Departamento;Ate;3;1;1;93;4100.0;950.0;250.0
9915;Departamento;San Isidro;2;1;0;60;950.0;200.0;
9916;Departamento;Jesús María;2;1;0;84;1500.0;470.0;
9917;Departamento;La Victoria;1;0;0;35;700.0;66.0;
9918;Departamento;Lince;2;1;0;47;1800.0;360.0;
9919;Departamento;Punta Hermosa;2;0;0;67;2500.0;762.0;93.0
9920;Departamento;Comas;1;1;0;45;3500.0;600.0;100.0
9921;Departamento;Rímac;3;1;2;110;10000.0;1275.0;290.0
9922;Departamento;Jesús María;3;2;1;180;2800.0;890.0;350.0
9923;Departamento;Comas;3;2;1;150;6300.0;2200.0;
9924;Departamento;San Miguel;2;1;0;85;2000.0;600.0;
9925;Departamento;Punta Negra;2;1;1;70;1300.0;610.0;
9926;Departamento;Ate;4;3;4;304;12000.0;3724.0;804.0
9927;Departamento;Pachacámac;1;0;0;33;1150.0;370.0;20.0
9928;Departamento;Jesús María;3;3;1;298;3500.0;1000.0;400.0
9929;Departamento;Jesús María;4;4;2;260;3500.0;1100.0;2700.0
9930;Departamento;Bellavista;3;1;0;90;1200.0;280.0;
9931;Departamento;Jesús María;3;2;1;180;3500.0;910.0;436.0
9932;Departamento;Comas;4;3;2;300;16000.0;3100.0;
9933;Casa en condominio;Callao;3;3;1;178;2900.0;900.0;158.0
9934;Departamento;Punta Hermosa;5;2;1;225;11000.0;2250.0;
9935;Departamento;Ate;4;3;2;220;7600.0;2600.0;
9936;Casa en condominio;Ate;4;3;1;320;10000.0;1500.0;10000.0
9937;Departamento;La Punta;2;1;1;65;1100.0;755.0;
9938;Departamento;Chorrillos;2;1;1;78;4550.0;1300.0;256.0
9939;Departamento;San Borja;3;1;0;160;5000.0;2260.0;230.0
9940;Habitación;Villa El Salvador;1;0;0;40;1000.0;490.0;
9941;Departamento;Comas;3;2;1;150;6300.0;2000.0;495.0
9942;Departamento;Pueblo Libre;2;1;1;93;5000.0;1480.0;299.0
9943;Departamento;Breña;2;1;0;64;1600.0;500.0;60.0
9944;Departamento;Comas;2;1;1;139;6500.0;1800.0;4794.0
9945;Departamento;San Miguel;2;1;0;66;1700.0;659.0;103.0
9946;Departamento;Comas;3;0;1;121;7000.0;970.0;370.0
9947;Departamento;Ate;3;2;1;79;1500.0;1200.0;220.0
9948;Departamento;San Borja;1;0;0;45;1600.0;530.0;30.0
9949;Flat;Ate;1;1;0;51;4200.0;;
9950;Departamento;Pueblo Libre;2;2;2;220;10000.0;3100.0;610.0
9951;Departamento;Ventanilla;1;0;0;40;1500.0;480.0;20.0
9952;Departamento;Pueblo Libre;3;4;2;380;30000.0;550.0;1700.0
9953;Departamento;Villa El Salvador;6;1;1;372;6900.0;2900.0;998.0
9954;Habitación;Chorrillos;1;0;0;25;1200.0;450.0;60.0
9955;Departamento;Lurigancho;3;2;1;96;3500.0;1210.0;415.0
9956;Departamento;Lurín;2;1;1;65;2700.0;862.0;110.0
9957;Departamento;San Borja;3;1;0;90;2200.0;1352.0;130.0
9958;Departamento;Ate;3;1;1;90;2500.0;1450.0;1500.0
9959;Departamento;Lince;3;1;1;118;2500.0;1426.0;215.0
9960;Departamento;San Borja;3;1;2;390;10000.0;2150.0;7060.0
9961;Departamento;Pachacámac;1;0;0;35;1000.0;335.0;25.0
9962;Departamento;Ate;2;1;1;80;2000.0;1212.0;195.0
9963;Departamento;Comas;4;2;3;300;13000.0;4200.0;1000.0
9964;Departamento;Ate;3;2;1;114;5500.0;1243.0;287.0
9965;Departamento;Ate;2;1;1;106;2580.0;1200.0;243.0
9966;Departamento;Ate;3;2;1;104;3200.0;1227.0;399.0
9967;Departamento;San Miguel;3;0;0;130;2760.0;250.0;23.0
9968;Departamento;San Borja;3;0;0;108;2500.0;1815.0;268.0
9969;Departamento;San Bartolo;1;0;0;45;1800.0;400.0;75.0
9970;Flat;Ate;1;1;0;52;2100.0;2600.0;322.0
9971;Departamento;Comas;4;2;1;189;12000.0;2140.0;
9972;Casa;Lurigancho;4;3;1;263;28000.0;;
9973;Departamento;Jesús María;2;1;1;97;1700.0;1100.0;130.0
9974;Departamento;Punta Hermosa;2;3;2;250;10000.0;3800.0;1493.0
9975;Departamento;Ate;2;1;1;84;2500.0;1417.0;180.0
9976;Departamento;Lima;1;0;0;25;450.0;;
9977;Departamento;Pachacámac;1;0;0;46;1500.0;280.0;47.0
9978;Departamento;San Borja;3;1;2;190;5500.0;2500.0;495.0
9979;Departamento;San Juan de Miraflores;2;0;0;57;850.0;643.0;
9980;Departamento;Ventanilla;2;0;0;80;900.0;;
9981;Departamento;Comas;3;1;1;140;9000.0;1600.0;860.0
9982;Departamento;La Perla;2;0;0;50;530.0;300.0;
9983;Habitación;San Borja;1;0;0;30;2000.0;600.0;29.0
9984;Departamento;Pachacámac;1;0;0;57;1400.0;450.0;220.0
9985;Departamento;San Borja;3;1;1;135;4000.0;1100.0;
9986;Loft;Pachacámac;1;0;0;35;1800.0;;
9987;Departamento;Bellavista;3;0;0;55;1000.0;715.0;
9988;Departamento;San Miguel;2;1;1;80;2400.0;700.0;
9989;Departamento;San Borja;3;0;0;85;3000.0;1639.0;128.0
9990;Departamento;San Borja;1;0;0;35;1130.0;500.0;
9991;Departamento;San Miguel;2;1;1;73;2200.0;650.0;1400.0
9992;Departamento;San Luis;2;0;0;70;1800.0;531.0;66.0
9993;Departamento;Punta Negra;2;1;1;69;1900.0;550.0;150.0
9994;Casa;Lince;2;2;0;80;1200.0;;
9995;Departamento;Santa Rosa;3;1;1;80;1000.0;678.0;30.0
9996;Departamento;Punta Hermosa;1;0;0;42;1500.0;475.0;55.0
9997;Departamento;Jesús María;3;2;2;116;2900.0;500.0;250.0
9998;Departamento;Chorrillos;2;1;0;81;2800.0;750.0;830.0
9999;Departamento;Punta Hermosa;5;2;1;210;5500.0;2200.0;700.0
10000;Departamento;La Punta;2;1;1;83;1450.0;300.0;1028.0
10001;Departamento;San Borja;4;1;0;155;5000.0;1500.0;228.0
10002;Departamento;Jesús María;3;1;2;93;2000.0;550.0;
10003;Departamento;San Borja;2;0;0;75;3000.0;660.0;
10004;Departamento;Ate;2;2;1;100;3000.0;1620.0;320.0
10005;Departamento;San Borja;3;1;1;160;4500.0;1400.0;200.0
10006;Departamento;San Miguel;3;1;1;120;3500.0;700.0;
10007;Casa en condominio;Mi Perú;3;2;1;308;3500.0;700.0;280.0
10008;Departamento;Breña;3;2;2;110;4500.0;999.0;252.0
10009;Departamento;Ate;1;1;1;70;2800.0;850.0;210.0
10010;Departamento;El Agustino;2;1;1;85;1500.0;295.0;
10011;Departamento;Villa El Salvador;4;3;1;200;15000.0;2452.0;601.0
10012;Casa en condominio;San Luis;6;6;5;722;5000.0;380.0;700.0
10013;Departamento;Villa El Salvador;2;1;0;65;2200.0;960.0;85.0
10014;Departamento;San Borja;4;1;4;430;18000.0;3000.0;
10015;Departamento;Jesús María;2;2;1;100;1600.0;1034.0;
10016;Departamento;Ate;2;1;1;94;2050.0;1523.0;
10017;Casa;Cieneguilla;2;1;0;85;1000.0;;
10018;Departamento;Ventanilla;1;1;0;60;850.0;314.0;
10019;Flat;Comas;1;1;0;50;2000.0;2120.0;570.0
10020;Departamento;San Miguel;2;0;1;70;2500.0;450.0;48.0
10021;Casa en condominio;Ate;4;3;4;263;7000.0;700.0;518.0
10022;Departamento;Villa El Salvador;3;0;0;97;3500.0;970.0;158.0
10023;Departamento;Santa Rosa;3;1;0;98;1100.0;800.0;100.0
10024;Departamento;Ate;1;1;1;70;3500.0;;
10025;Departamento;Lurigancho;3;4;2;325;13900.0;2600.0;
10026;Departamento;Barranco;2;0;0;50;700.0;220.0;
10027;Departamento;San Miguel;2;0;1;70;1800.0;350.0;95.0
10028;Departamento;Chaclacayo;2;0;0;80;1800.0;;
10029;Departamento;San Miguel;2;0;0;75;1300.0;890.0;
10030;Departamento;San Miguel;3;0;0;110;2100.0;820.0;110.0
10031;Departamento;Callao;4;2;2;167;3000.0;1075.0;331.0
10032;Departamento;Ate;2;3;2;156;12000.0;4000.0;1015.0
10033;Departamento;Ate;3;1;1;107;3400.0;1180.0;270.0
10034;Departamento;Jesús María;2;1;1;72;1500.0;761.0;90.0
10035;Departamento;Mi Perú;3;1;1;90;1700.0;780.0;
10036;Departamento;Ate;4;3;2;245;7000.0;3500.0;700.0
10037;Departamento;Punta Hermosa;3;3;1;360;8000.0;9500.0;176.0
10038;Departamento;San Miguel;2;1;1;85;2200.0;907.0;138.0
10039;Departamento;Breña;3;0;1;100;3400.0;710.0;154.0
10040;Departamento;San Miguel;2;1;0;73;2200.0;700.0;
10041;Departamento;Ate;3;2;1;150;6500.0;1250.0;485.0
10042;Departamento;Ventanilla;2;1;1;85;4200.0;1160.0;151.0
10043;Departamento;San Miguel;3;2;1;110;2700.0;975.0;171.0
10044;Departamento;Comas;3;1;0;120;4600.0;1350.0;278.0
10045;Flat;Rímac;1;1;0;55;7000.0;;
10046;Departamento;Lince;2;1;1;65;2500.0;665.0;50.0
10047;Departamento;Comas;3;1;1;120;6500.0;1900.0;600.0
10048;Departamento;San Miguel;2;1;0;78;1480.0;500.0;650.0
10049;Departamento;San Miguel;3;1;1;90;2100.0;850.0;125.0
10050;Casa en condominio;Ate;5;4;2;600;12000.0;800.0;1000.0
10051;Departamento;San Bartolo;2;0;0;75;3300.0;850.0;122.0
10052;Departamento;Jesús María;2;3;2;127;1600.0;984.0;253.0
10053;Departamento;Ventanilla;2;1;0;55;2000.0;600.0;60.0
10054;Departamento;Comas;3;2;2;190;10800.0;2000.0;6100.0
10055;Departamento;Ate;3;1;1;97;3500.0;1350.0;160.0
10056;Departamento;Ate;2;2;1;106;4000.0;1600.0;600.0
10057;Departamento;Jesús María;2;1;2;88;3000.0;1384.0;
10058;Departamento;Comas;3;1;1;160;8000.0;1600.0;480.0
10059;Departamento;San Luis;3;1;1;81;1750.0;597.0;89.0
10060;Departamento;Santa Anita;2;1;0;70;1300.0;498.0;38.0
10061;Habitación;San Borja;1;0;0;32;1600.0;578.0;55.0
10062;Departamento;Rímac;3;1;1;150;5000.0;1000.0;450.0
10063;Departamento;Punta Hermosa;5;2;3;401;13000.0;3781.0;689.0
10064;Departamento;Comas;2;0;0;70;3500.0;915.0;200.0
10065;Flat;Comas;2;2;1;78;10000.0;3500.0;
10066;Casa en condominio;Ate;5;9;4;679;16000.0;3049.0;2743.0
10067;Departamento;San Borja;3;1;1;140;3700.0;1159.0;236.0
10068;Departamento;Rímac;3;2;1;130;7200.0;2128.0;675.0
10069;Departamento;La Punta;2;1;1;60;1100.0;480.0;180.0
10070;Departamento;Barranco;3;1;0;71;1200.0;140.0;
10071;Departamento;Jesús María;3;2;2;135;2500.0;580.0;256.0
10072;Departamento;Comas;1;0;0;33;1600.0;564.0;71.0
10073;Departamento;San Miguel;3;1;1;93;2300.0;1089.0;122.0
10074;Departamento;Chorrillos;2;1;1;90;3500.0;1394.0;258.0
10075;Departamento;San Borja;4;1;2;300;7500.0;2200.0;862.0
10076;Departamento;Ate;3;2;1;110;8000.0;2700.0;600.0
10077;Departamento;Rímac;1;0;0;51;700.0;505.0;
10078;Departamento;Ate;4;4;4;225;8000.0;4400.0;990.0
10079;Habitación;Lurín;1;0;0;31;1100.0;434.0;55.0
10080;Departamento;Ancón;2;1;1;75;2900.0;1300.0;150.0
10081;Departamento;Ate;3;4;3;263;10000.0;2668.0;896.0
10082;Departamento;Lince;2;0;0;53;700.0;300.0;30.0
10083;Departamento;Pueblo Libre;2;2;1;83;2300.0;1450.0;
10084;Departamento;Ventanilla;3;2;0;142;2500.0;1428.0;
10085;Departamento;Chorrillos;1;0;0;30;2300.0;;
10086;Departamento;Villa El Salvador;2;0;1;98;2600.0;532.0;270.0
10087;Departamento;Rímac;4;2;1;150;8000.0;;
10088;Departamento;Comas;4;3;1;340;23000.0;4000.0;20000.0
10089;Departamento;Comas;3;1;1;150;10000.0;;
10090;Departamento;San Miguel;2;0;0;96;1800.0;700.0;97.0
10091;Habitación;San Borja;1;0;0;25;1200.0;310.0;
10092;Departamento;El Agustino;3;2;1;98;1900.0;400.0;
10093;Habitación;San Borja;1;0;0;35;1600.0;481.0;26.0
10094;Departamento;Pucusana;0;0;0;10;1200.0;;
10095;Departamento;Comas;2;1;0;58;1100.0;350.0;
10096;Departamento;San Borja;2;0;0;70;1900.0;700.0;151.0
10097;Departamento;Chorrillos;2;0;0;90;2000.0;510.0;90.0
10098;Departamento;Ate;3;2;3;120;4000.0;1450.0;
10099;Departamento;Comas;2;0;0;54;850.0;360.0;
10100;Departamento;Ate;3;2;1;117;4500.0;990.0;624.0
10101;Departamento;Punta Hermosa;3;1;1;155;3300.0;1325.0;
10102;Departamento;Lince;2;1;1;82;2300.0;800.0;153.0
10103;Departamento;San Borja;3;1;0;130;4500.0;1100.0;190.0
10104;Habitación;Villa El Salvador;0;0;0;25;1000.0;430.0;
10105;Departamento;Ate;4;0;1;155;5500.0;3000.0;
10106;Departamento;Punta Hermosa;4;2;2;150;7000.0;1965.0;455.0
10107;Departamento;Comas;3;0;1;100;5000.0;1100.0;245.0
10108;Departamento;Jesús María;2;0;0;53;1100.0;745.0;
10109;Departamento;Punta Hermosa;3;2;1;320;10000.0;1800.0;380.0
10110;Departamento;Chorrillos;3;0;1;86;3500.0;750.0;
10111;Departamento;Pucusana;1;0;0;50;1200.0;;27.0
10112;Departamento;Chorrillos;3;1;1;105;3600.0;900.0;180.0
10113;Departamento;Jesús María;4;3;4;400;10000.0;1480.0;1000.0
10114;Departamento;Comas;2;1;1;75;5300.0;895.0;208.0
10115;Departamento;Ate;3;2;2;170;4500.0;2048.0;
10116;Departamento;Ate;2;1;1;90;2300.0;1078.0;230.0
10117;Departamento;La Perla;1;0;0;43;2200.0;399.0;51.0
10118;Flat;Comas;2;1;1;98;10000.0;4000.0;1.0
10119;Departamento;Ate;2;1;1;103;3000.0;1750.0;197.0
10120;Casa;San Borja;2;1;0;80;850.0;496.0;12.0
10121;Departamento;Ate;4;3;4;360;11000.0;1300.0;
10122;Departamento;Comas;2;0;0;80;5000.0;1050.0;280.0
10123;Departamento;Ate;2;1;2;100;3000.0;2900.0;500.0
10124;Departamento;San Borja;1;0;1;40;2000.0;510.0;
10125;Departamento;Callao;2;1;1;75;1550.0;700.0;48.0
10126;Departamento;San Borja;2;0;0;107;2700.0;600.0;141.0
10127;Departamento;San Miguel;3;1;0;100;2000.0;550.0;120.0
10128;Departamento;Villa El Salvador;1;0;0;44;1600.0;610.0;
10129;Departamento;Jesús María;1;1;1;50;1500.0;1035.0;221.0
10130;Departamento;Jesús María;4;2;2;146;2900.0;1950.0;254.0
10131;Departamento;Rímac;4;2;4;200;9500.0;2700.0;944.0
10132;Departamento;San Miguel;3;0;1;100;3000.0;200.0;78.0
10133;Departamento;Callao;1;1;0;45;1200.0;340.0;16.0
10134;Departamento;San Miguel;2;1;0;88;2000.0;485.0;99.0
10135;Departamento;Jesús María;2;1;1;70;2200.0;676.0;131.0
10136;Departamento;Chorrillos;4;2;0;622;15000.0;3545.0;1420.0
10137;Departamento;Pucusana;2;0;0;66;1600.0;300.0;52.0
10138;Casa en condominio;Ate;4;4;4;400;10000.0;2100.0;1400.0
10139;Departamento;San Borja;3;0;0;107;3200.0;600.0;150.0
10140;Departamento;Ate;4;2;3;166;6500.0;1893.0;
10141;Habitación;San Borja;1;0;0;20;1500.0;500.0;
10142;Departamento;San Borja;2;0;0;40;3800.0;;
10143;Departamento;Rímac;4;1;1;201;18000.0;;
10144;Departamento;Villa El Salvador;2;0;0;71;2400.0;577.0;
10145;Departamento;Ate;4;4;3;347;13500.0;2300.0;
10146;Departamento;Ate;2;0;0;54;1100.0;;
10147;Departamento;Chorrillos;4;2;1;330;10500.0;1600.0;708.0
10148;Departamento;San Miguel;1;1;0;60;900.0;556.0;24.0
10149;Departamento;Villa El Salvador;4;1;1;290;9500.0;1800.0;
10150;Flat;Rímac;2;1;1;80;6000.0;1500.0;400.0
10151;Departamento;Ate;2;2;1;87;3100.0;1550.0;543.0
10152;Departamento;Mi Perú;2;1;0;50;1700.0;470.0;30.0
10153;Departamento;Rímac;4;2;1;180;6000.0;1900.0;
10154;Departamento;San Borja;2;1;0;70;3500.0;920.0;100.0
10155;Departamento;San Miguel;2;0;0;60;1800.0;604.0;
10156;Departamento;Punta Hermosa;2;1;1;120;3850.0;1000.0;
10157;Departamento;San Borja;1;0;1;50;2700.0;;
10158;Departamento;Pueblo Libre;3;1;0;115;4500.0;1057.0;297.0
10159;Departamento;Santa María del Mar;2;0;0;51;900.0;515.0;114.0
10160;Departamento;Rímac;2;2;2;132;6000.0;1400.0;
10161;Casa;Ate;4;2;4;250;8000.0;1800.0;360.0
10162;Departamento;Callao;2;1;1;76;2200.0;817.0;92.0
10163;Departamento;San Borja;1;0;0;30;1400.0;450.0;23.0
10164;Flat;Comas;2;1;2;82;13000.0;3300.0;599.0
10165;Departamento;San Borja;1;0;0;50;2200.0;750.0;
